Ulasan,Label
['bantu'],Operability
['good'],Operability
['bantu'],Operability
"['alhamdulillah', 'bantu']",Operability
"['alhamdulillah', 'terima', 'kasih', 'klo', 'yg', 'cepat', 'ok']",Execution Efficiency
['bantu'],Operability
"['ok', 'cepat']",Execution Efficiency
"['terima', 'kasih', 'hlodok', 'bantu']",Operability
"['bantu', 'banget']",Operability
"['keren', 'banget', 'mudah', 'masa', 'pandemi']",Simplicity
"['mudah', 'kt', 'konsultasi', 'dgn', 'dr', 'dr', 'pd', 'hrs', 'k', 'rs', 'pandemi', 'sungguh', 'bantu', 'trimakasih']",Simplicity
"['muas', 'sulit', 'chat', 'dokter', 'kemarin', 'nyari', 'sibuk', 'yg', 'konsul', 'dokter', 'sibuk', 'so', 'far', 'is', 'good']",Operability
['good'],Operability
"['aplikasi', 'error', 'yaadi', 'klik', 'kaga']",Error Tolerance
"['bantu', 'saat', 'sperti']",Operability
"['bagus', 'sih', 'klo', 'pas', 'bukak', 'list', 'dokter', 'sakit', 'yg', 'muncul', 'tolong', 'dokter', 'spesialis', 'yg', 'sesuai', 'lokasi', 'solo', 'atas', 'yg', 'dokter', 'jakarta', 'surabaya', 'aceh', 'jauh', 'ndess', 'tolong', 'ubah', 'yaa', 'update', 'oke']",Operability
"['guna', 'sehat', 'bangsa', 'indonesia']",Operability
"['pilih', 'dokter', 'tp', 'utk', 'tebus', 'resep', 'suka', 'eror', 'knp']",Error Tolerance
['bantu'],Operability
['good'],Operability
"['terkadang', 'pesan', 'tunggu', 'kirim', 'halodoc', 'batal', 'pesan', 'tsb', 'konfirmasi', 'oengguna', 'akun', 'but', 'overall', 'its', 'good', 'sedia', 'jasa', 'konsultasi', 'dokter', 'kirim', 'pesan', 'sesuai', 'estimasi', 'janji']",Operability
"['bantu', 'keluyur', 'sakit']",Operability
"['bantu', 'isomanterimakasih', 'halodoc']",Operability
['mantap'],Operability
"['komunikatif', 'jelas', 'mudah', 'dimengertidalam', 'singkat', 'selesai', 'tuntas']",Simplicity
"['bantu', 'yg', 'sdg', 'sulit', 'rmh']",Operability
['bantu'],Operability
['bantu'],Operability
"['dokter', 'nya', 'profesional', 'sopan', 'balas', 'cepat']",Execution Efficiency
['praktis'],Execution Efficiency
['sangatvmembantu'],Operability
['good'],Operability
"['terimakasih', 'halodoc', 'bantu']",Operability
"['bantu', 'saat', 'pandemi', 'rs', 'konsultasi', 'rumah']",Operability
"['terima', 'kasihdengan', 'halodoc', 'mudah', 'obat', 'konsultasi', 'dg', 'dokter']",Simplicity
"['mudah', 'guna']",Simplicity
"['layan', 'cepat', 'dokter', 'ramah']",Simplicity
"['bantu', 'lagisemangat']",Operability
['bantu'],Operability
"['bagus', 'bantu']",Operability
"['terimakasih', 'guna']",Operability
"['cepat', 'bantu']",Execution Efficiency
['bantu'],Operability
"['terima', 'kasih', 'bantu']",Operability
['bantu'],Operability
['bantu'],Operability
"['keren', 'dah', 'konsul', 'ama', 'dokter', 'praktis']",Execution Efficiency
['bantu'],Operability
"['beli', 'obat', 'mudah', 'tinggal', 'pilih', 'obat', 'apotik', 'obat', 'kosong', 'bayar', 'tunggu', 'rumah', 'dateng', 'deh', 'mudah']",Simplicity
"['didownload', 'gak', 'ngeblank']",Operability
"['alhamdulillah', 'bantu']",Operability
"['bagusss', 'bangett']",Operability
"['mantulproses', 'cepatpelayanan', 'cepat']",Execution Efficiency
['bantu'],Operability
"['aplikasi', 'baik']",Operability
['bantu'],Operability
['simple'],Simplicity
"['layan', 'bagus']",Operability
['bagus'],Operability
"['bantu', 'krn', 'rs', 'sdh', 'penuh', 'rumah', 'rawan', 'denga', 'covit', 'konsultasi', 'rumahterima', 'kasih', 'halodoc']",Operability
['bagus'],Operability
"['aplikasi', 'bagussangat', 'bantu', 'sulit', 'obat']",Operability
"['bantu', 'terimakasih']",Operability
['mantap'],Operability
"['ngebantu', 'banget', 'aplikasi']",Operability
['bantu'],Operability
"['bagus', 'cepat', 'layan']",Execution Efficiency
"['fast', 'respon']",Execution Efficiency
['bagus'],Operability
"['bantu', 'isoman']",Operability
"['bantu', 'terima', 'kasih']",Operability
"['kirim', 'cepat']",Execution Efficiency
['mantap'],Operability
"['sangatttttt', 'bantu', 'terima', 'kasih', 'halodoc']",Operability
"['sngat', 'bantu']",Operability
"['aplikasi', 'bantu', 'layan', 'dokter', 'ramah', 'muas']",Operability
['good'],Operability
"['alhamdulilah', 'bantu', 'install', 'aplikasi', 'karna', 'pas', 'positif', 'covid', 'konsul', 'dgn', 'bbrp', 'dokter', 'yg', 'alhamdulillah', 'layan', 'jd', 'recovery', 'dgn', 'cepat', 'sukses', 'halodoc', 'tahan', 'layanananya']",Simplicity
"['good', 'aplikasis']",Operability
"['aplikasi', 'yg', 'bagus', 'bantu', 'apa', 'sehat']",Operability
['good'],Operability
['guna'],Operability
['good'],Operability
['good'],Operability
"['dokter', 'ramah']",Simplicity
['bantu'],Operability
"['aplikasi', 'keren']",Operability
['bantu'],Operability
['praktis'],Execution Efficiency
"['jelas', 'nya', 'cepat', 'mudah', 'erti']",Simplicity
"['cpt', 'info']",Simplicity
"['pandemi', 'bantu', 'aplikasi', 'halodoc', 'dokter', 'sdh', 'alam', 'spesialisasi']",Operability
"['manfaat', 'pandemi']",Operability
['bagus'],Operability
"['bantu', 'kondisi', 'initidak', 'antri', 'apotik', 'beli', 'obat', 'yg', 'inginkantrmksh', 'halodoc']",Operability
"['dokter', 'fast', 'respon', 'resep', 'obat', 'jg', 'cepat', 'keluh', 'yg', 'sebut', 'detail', 'smoga', 'tingkat', 'interaktif', 'dgn', 'pasien', 'terimakasih']",Execution Efficiency
"['bagus', 'cepat', 'pesan']",Execution Efficiency
"['kembali', 'dana', 'jannji', 'udah', 'bayar', 'muncul', 'riwayat', 'batal', 'dana', 'kembali', 'cek', 'saldo', 'atm', 'gopay', 'halodoc', 'mending', 'janji', 'langaung', 'via', 'aplikasi', 'rumah', 'sakit', 'menu', 'yg', 'tawar', 'bingung', 'pesan', 'obat', 'janji', 'mudah']",Simplicity
['bantu'],Operability
"['mantap', 'layan', 'ramah', 'solusi', 'terima', 'kasih', 'ya']",Operability
"['good', 'bangett']",Operability
['bantu'],Operability
"['aplikasi', 'bagus']",Operability
"['bagus', 'bgt']",Operability
['good'],Operability
['bagus'],Operability
['mantap'],Operability
"['fast', 'respon', 'jam', 'malem', 'sen', 'sampe', 'jam']",Execution Efficiency
"['bantu', 'obat', 'yg', 'update', 'harga', 'ditalangin', 'kirim']",Operability
"['mantaap', 'bantu']",Operability
"['bantu', 'manfaat', 'masyarakat', 'sukses', 'sehat', 'halodoc', 'terima', 'kasih']",Operability
['simple'],Simplicity
['bagus'],Operability
"['response', 'cepat', 'jelas']",Simplicity
"['respon', 'cepat', 'dokter', 'chat', 'nya']",Execution Efficiency
['cepat'],Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['bantu', 'unt', 'sehat']",Operability
"['sesuai', 'pesan', 'cepat', 'ramah']",Execution Efficiency
"['bantu', 'anak', 'muncul', 'ruam', 'malam', 'untung', 'yg', 'online', 'dokter', 'jam', 'jd', 'langsung', 'konsul']",Operability
"['nyesel', 'pakai', 'halo', 'doc', 'bikinnorg', 'trauma', 'guna', 'aplikasi', 'ngebantu', 'kgk', 'bikin', 'emosi', 'udah', 'book', 'udah', 'bayar', 'utk', 'pcr', 'eh', 'tempat', 'suruh', 'nunggu', 'dak', 'sesuai', 'jadwal', 'antri', 'dak', 'selesai', 'selesai', 'trs', 'beda', 'dtg', 'sndr', 'lewar', 'halo', 'doc', 'coba', 'komplain', 'chat', 'dak', 'dibales', 'ditelp', 'dak', 'yg', 'angkat', 'yg', 'pakai', 'gqes', 'nyesel']",Operability
['bagus'],Operability
"['responenya', 'cepat']",Execution Efficiency
"['aplikasi', 'halodoc', 'mudah', 'konsultasi', 'dokter', 'online', 'cari', 'obat', 'butuh', 'mudah', 'stock', 'obat', 'cari', 'apl', 'halodoc', 'over', 'all', 'oke', 'banget']",Simplicity
['bagus'],Operability
"['chat', 'muas', 'hasilnyakita', 'selesaisudah', 'cutpas', 'responharus', 'tunggu', 'antri']",Operability
['good'],Operability
"['situasi', 'benr', 'bantu', 'bgd', 'makash']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
['good'],Operability
"['cepat', 'mudah']",Simplicity
"['bantu', 'aplikasi', 'ga', 'antri', 'klinik', 'tinggal', 'chat', 'dokter', 'tuju', 'trs', 'kasih', 'resep', 'obat', 'bagus', 'banget', 'alhamdulilah', 'sembuhterima', 'kasih', 'halodoc', 'sukses']",Operability
"['bantu', 'saat', 'pandemi', 'spt', 'skrg', 'tnp', 'hrs', 'rs', 'dpt', 'layan', 'yg', 'maksimal']",Operability
"['konsul', 'online', 'dokter', 'mudah', 'lancar', 'dokter', 'kadang', 'stok', 'obat', 'apotik', 'update', 'halodoc', 'tulis', 'stok', 'apotik', 'nya', 'telpon', 'bilang', 'habis']",Simplicity
"['cepat', 'layan']",Execution Efficiency
"['responsivelugas', 'dokter', 'terimakasih']",Simplicity
['mantap'],Operability
['cepat'],Execution Efficiency
"['cepat', 'respon']",Execution Efficiency
"['aplikasi', 'bantu', 'mudah']",Simplicity
['mantap'],Operability
['bantu'],Operability
['good'],Operability
['okbaiksangatmembantukamidalamrangkamenjagakesehatan'],Operability
"['cepat', 'tanggap']",Execution Efficiency
"['sangatt', 'bantu', 'dsaat', 'pandemi']",Operability
['good'],Operability
['manfaat'],Operability
"['lengkap', 'detail']",Completeness
['good'],Operability
['keren'],Operability
"['good', 'aplikasis']",Operability
"['good', 'ngambilnya', 'nggak', 'outlet', 'dekat', 'ya', 'lihat', 'banget', 'kasihan', 'gojek']",Operability
"['good', 'aplikasi']",Operability
"['aplikasi', 'manfaat', 'resep', 'udah', 'upload', 'gak', 'kabar']",Operability
"['error', 'gan']",Error Tolerance
"['mudah', 'aplikasi', 'bantu', 'coba', 'dokter', 'hewan', 'pilih', 'dokter', 'biaya', 'jangkau']",Simplicity
"['muas', 'layan', 'layan', 'chat', 'dokter', 'yg', 'alam']",Operability
"['trimakasih', 'layan', 'dokter', 'cepat']",Execution Efficiency
"['cepat', 'kirim', 'aman', 'epak']",Execution Efficiency
"['good', 'servapalagi', 'pandemi', 'skr', 'iniaplikasi', 'halodoc', 'bantu', 'konsul', 'jarak', 'jauhtentunya', 'bebas', 'antrihemat', 'mantulll']",Operability
"['terimakasih', 'halodoc', 'dokter', 'bramresepnya', 'bantu', 'tengah', 'badai', 'kovid']",Operability
"['ok', 'bantu']",Operability
"['aplikasi', 'nya', 'tdk', 'bantu', 'sen', 'obat', 'sdh', 'tunggu', 'hasil', 'ga', 'kirim', 'kembali', 'dana', 'nya', 'jg', 'butuh', 'dana', 'tsb', 'tolong', 'baik', 'lg']",Operability
"['mantap', 'lengkap']",Completeness
['kerennn'],Operability
['bantu'],Operability
"['bagus', 'mudah']",Simplicity
['bantu'],Operability
['manfaat'],Operability
['muas'],Operability
['goodd'],Operability
"['bantu', 'isoman']",Operability
"['alhamdulillah', 'bantu']",Operability
"['aplikasi', 'nya', 'ga', 'bayar', 'gagal', 'gana', 'maju', 'nih', 'aplikasi']",Simplicity
['bantu'],Operability
['muas'],Operability
"['alhamdulillah', 'mudah', 'pasien']",Simplicity
"['aplikasi', 'yg', 'guna']",Operability
"['pandemi', 'bantu', 'samping', 'dokter', 'ramah', 'recomend', 'pooolll', 'dah']",Operability
"['dasar', 'bantu']",Operability
['good'],Operability
['bantu'],Operability
"['cepat', 'tanggap', 'sgt', 'bantu']",Execution Efficiency
"['bantu', 'pandemi']",Operability
['good'],Operability
['puas'],Operability
['good'],Operability
['puas'],Operability
['bagus'],Operability
"['suka', 'aplikasi', 'sebenernya', 'fast', 'respon', 'ga', 'basabasi', 'masuk', 'fitur', 'chat', 'dokter', 'pricey', 'puas', 'makasih']",Execution Efficiency
['manfaat'],Operability
"['bantu', 'pandemi']",Operability
['muas'],Operability
"['bagus', 'sabar', 'karna', 'dokter', 'sibuk']",Operability
"['bantu', 'pandemi']",Operability
"['terima', 'kasihtelah', 'mudah', 'proses', 'vaksinasi', 'covid']",Simplicity
"['good', 'murah']",Operability
"['muas', 'dokter', 'telaten', 'obat', 'manjur']",Operability
"['rasa', 'manfaat', 'dri', 'aplikasi']",Operability
"['bagus', 'apk']",Operability
"['bantu', 'saat', 'pandemik', 'makasih', 'halodoc']",Operability
"['aplikasi', 'ga', 'nyambungin', 'gopay', 'gagal']",Simplicity
['mantap'],Operability
['bagus'],Operability
"['alhamdulillah', 'obat', 'yg', 'pesan', 'cepat', 'sampai']",Execution Efficiency
"['mesan', 'product', 'sehat', 'overall', 'oke', 'tingkat', 'yaa', 'mantap']",Operability
"['respon', 'cepat']",Simplicity
['keren'],Operability
"['obat', 'cepat']",Execution Efficiency
"['keren', 'sih']",Operability
"['tolong', 'bgt', 'ni', 'halodoc', 'kdg', 'suka', 'ngelag', 'hrs', 'buka', 'dr', 'tp', 'so', 'far', 'so', 'good', 'makasssiii']",Operability
['mudah'],Simplicity
"['bantu', 'pandemi']",Operability
"['pasien', 'covid', 'isolasi', 'mandiri', 'bantu', 'program', 'konsultasi', 'obat', 'gratis', 'kemenkes', 'halodoc', 'maju', 'halodoc']",Operability
"['dokter', 'ramah', 'responnya', 'cepat']",Execution Efficiency
"['lebih', 'beli', 'obat', 'halodoc', 'jenis', 'obat', 'lengkap', 'bahan', 'guna', 'efek', 'samping', 'bantu', 'cari', 'obat', 'apotek', 'susah', 'harga', 'mahal', 'banding', 'bolakbalik', 'cari', 'obat', 'apotek', 'padan', 'kurang', 'nya', 'sabar', 'tunggu', 'driver', 'sabar', 'kali', 'kali', 'pesan', 'tolak', 'baik', 'pilih', 'pesan', 'instan', 'jam', 'banding', 'pesan', 'pilih', 'pesan', 'pagi', 'sore']",Completeness
"['bantu', 'terimakasih']",Operability
['bantu'],Operability
"['kirim', 'cepat']",Execution Efficiency
['bantu'],Operability
"['aplikasi', 'bantu', 'bgt', 'kondisi', 'pesan', 'obat', 'jugaterima', 'kasih']",Operability
"['dah', 'bagus', 'dokter', 'bantu', 'fasilitas', 'resep', 'antar']",Operability
"['download', 'tpi', 'bnyak', 'yg', 'kecewa', 'jdi', 'ragu', 'males', 'takut', 'aplikasi', 'mmanfaatkan', 'situasi', 'pandemi']",Operability
['bantu'],Operability
"['sgt', 'bantu']",Operability
"['aplikasi', 'bantu', 'pandemi']",Operability
"['oksangat', 'bantu']",Operability
['bagus'],Operability
"['mohon', 'metoda', 'bayar', 'tambah', 'mudah']",Simplicity
"['manthap', 'sngat', 'bantu', 'klu', 'aplikasi', 'gopaynya', 'biar', 'kasih', 'bintang', 'drivernya', 'tips', 'paket', 'trima', 'muncul', 'nilai', 'tips', 'mcm', 'gojekny', 'ato', 'klu', 'driverny', 'tempuh', 'yng']",Operability
"['bantu', 'pesan', 'obat', 'konsultasi', 'dokter', 'dri', 'rumah']",Operability
"['good', 'solution']",Operability
['keren'],Operability
['muas'],Operability
['bantu'],Operability
"['bagus', 'cepat', 'tanggap', 'drh', 'arya', 'jg', 'detail']",Simplicity
"['pesan', 'obat', 'jumat', 'apk', 'tulis', 'obat', 'proses', 'udh', 'blm', 'refund', 'batal', 'ndak', 'apk', 'chat', 'bantu', 'cs', 'dpt', 'maaf', 'minta', 'pesan', 'blablabla', 'obat', 'k', 'tu', 'ndak', 'refund', 'batal', 'uninstal', 'aplikasi', 'ikhlasin', 'aja', 'halodoc', 'bawa', 'uang', 'orang', 'yg', 'sakit', 'bye', 'ndak', 'instal', 'instal', 'apk']",Operability
['manfaat'],Operability
['good'],Operability
['cepat'],Execution Efficiency
"['mudah', 'tetep', 'cepat', 'efisien', 'g', 'cm', 'aja', 'g', 'aplikasi', 'yg', 'satu', 'pesan', 'nyampenya']",Simplicity
"['fast', 'respon']",Execution Efficiency
"['jelas', 'dokter', 'tuntas']",Simplicity
"['membantutidak', 'dokter', 'rumah']",Operability
"['sangqt', 'bantu']",Operability
['bagus'],Operability
"['bantu', 'beli', 'obat', 'terimakasih']",Operability
['bantu'],Operability
['menbantu'],Operability
['bantu'],Operability
['mantap'],Operability
"['masa', 'pandemi', 'kaya', 'gin', 'rs', 'klinik', 'rada', 'ketar', 'tir', 'ya', 'obat', 'ptm', 'kaya', 'hipertensi', 'diabetes', 'nyari', 'obat', 'ga', 'dapet', 'pakai', 'aplikasi', 'langsung', 'dapet', 'langsung', 'dianterkonsultasi', 'dokter', 'nya', 'ramah', 'biaya', 'nya', 'jangkau', 'bangetsuka', 'bgt', 'aplikasi', 'membantuuuuu']",Operability
"['pandemi', 'bantu', 'jaya', 'halodoc']",Operability
['mantap'],Operability
"['lumayan', 'bantu']",Operability
['bantu'],Operability
"['good', 'doctor']",Operability
"['pesan', 'obat', 'minggu', 'batal', 'pesan', 'uang', 'hubung', 'cs', 'sangaaaat', 'slow', 'respon', 'rekomended']",Operability
"['responnya', 'cepat', 'sih', 'konsultasi', 'cepat']",Execution Efficiency
"['aneh', 'bayar', 'hasil', 'udah', 'potong', 'eh', 'dokter', 'sibuk', 'berkalikali', 'ga']",Simplicity
"['bantu', 'yg', 'dampak', 'covid', 'terimakasih', 'tenaga', 'sehat', 'perintah', 'yg', 'peduli', 'tangan', 'covid']",Operability
"['cepat', 'tanggap']",Execution Efficiency
"['lumayan', 'bantu', 'dokter', 'buru', 'chat']",Operability
['bantu'],Operability
"['aplikasi', 'bantu', 'kondisi', 'pandemi']",Operability
"['bantu', 'aplikasi']",Operability
"['complaint', 'tgl', 'juli', 'kurang', 'obat', 'yg', 'terima', 'box', 'curvit', 'kirim', 'bayar', 'box', 'curvit', 'box', 'stimuno', 'bukti', 'terima', 'barang', 'kirim', 'complaint', 'via', 'email', 'chat', 'gak', 'solusi', 'jawab', 'suruh', 'tunggu', 'jelas', 'mesan']",Simplicity
"['puas', 'buanget']",Operability
"['saran', 'yg', 'blm', 'lanjur', 'download', 'ga', 'deh', 'benerr', 'telfon', 'masuk', 'ga', 'kenal', 'install', 'aplikasi', 'ga', 'ya', 'kejadinnya', 'adik', 'jg', 'gitu', 'iseng', 'liat', 'get', 'contact', 'eh', 'tipu', 'ngomong', 'dr', 'halodoc', 'kasih', 'bantu', 'obat', 'haha', 'norek', 'pribadi', 'sampe', 'tau', 'nomer', 'nama', 'alamat', 'pribadi', 'ga', 'ngeri', 'bisa', 'nya', 'database', 'pribadi', 'orang', 'bocor', 'mana', 'gin', 'ga', 'bgt', 'plis']",Simplicity
"['respon', 'cepat', 'pdhal', 'dinihari', 'jam', 'pagi']",Execution Efficiency
"['spesifik', 'bantu']",Operability
"['kondisi', 'pandemi', 'gin', 'bantu', 'konsul', 'dokter', 'profesional']",Operability
"['good', 'job']",Operability
"['good', 'thanks']",Operability
"['mantap', 'jiwa']",Operability
['mantap'],Operability
"['kirim', 'obat', 'ga', 'sumpah', 'udah', 'komplain', 'berkalikali', 'jawab', 'iya', 'proses', 'nyata', 'jelas', 'gak', 'barang', 'ga', 'sampesampe', 'tolong', 'kasih', 'jelas', 'kirim', 'jng', 'ngomong', 'proses', 'ga', 'jelas']",Simplicity
['bantu'],Operability
"['bantu', 'konsultasi', 'dokter', 'ajak', 'konsul', 'nyaman']",Operability
"['ya', 'aplikasi', 'suka', 'eror', 'sampe', 'ga', 'bs', 'masuk', 'pdhl', 'udah', 'refresh', 'kali', 'mohon', 'baik', 'pdhl', 'guna', 'bagus']",Error Tolerance
"['aplikasi', 'bagus', 'keluarga']",Operability
"['respon', 'bantu', 'halodoc']",Operability
"['bantu', 'bngt']",Operability
"['bantu', 'terima', 'kasihtp', 'saran', 'mohon', 'dsediakan', 'kolom', 'tip', 'drivernya', 'kaya', 'dgojeg']",Operability
['bantu'],Operability
"['bantu', 'situasi', 'ppkm', 'yg', 'harus', 'kurang', 'giat', 'rumah']",Operability
['bantu'],Operability
"['bagus', 'biarpun', 'singkat', 'padat', 'tp', 'langsung', 'dpt', 'resepthx', 'halodoc']",Operability
['sangatembantu'],Operability
['good'],Operability
"['mantap', 'ehh']",Operability
['puas'],Operability
['muas'],Operability
['mantap'],Operability
['mantap'],Operability
"['cepat', 'masyaallah', 'tabarakallah']",Execution Efficiency
"['mudah', 'terimakasih', 'banyakk']",Simplicity
['mantap'],Operability
['mantap'],Operability
"['sehat', 'cepat', 'akurat']",Execution Efficiency
['bantu'],Operability
"['bantu', 'isoman', 'dokter', 'yg', 'slow', 'respon']",Operability
['bantu'],Operability
['mantap'],Operability
['bantu'],Operability
['mudah'],Simplicity
"['bantu', 'membelo', 'obat']",Operability
['good'],Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['moga', 'menbantu', 'aplikasi']",Operability
"['good', 'job', 'halodoc']",Operability
"['bagus', 'pandemi', 'gin', 'yg', 'harus', 'stay', 'at', 'home', 'konsultasi', 'online', 'mudah']",Simplicity
['good'],Operability
['good'],Operability
['bantu'],Operability
"['bantu', 'pandemi']",Operability
"['oke', 'banget', 'mudah', 'beli', 'obat', 'tolong', 'tingkat', 'layan', 'nya']",Simplicity
['bagus'],Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'situasi', 'pandemi', 'trimakasih', 'halodoc']",Operability
"['respon', 'bagus', 'dokter', 'sabar', 'tangan']",Operability
"['bantu', 'berangkat', 'dokter', 'konsultasi', 'online']",Operability
"['cepat', 'tanggap', 'merespon', 'keluh', 'konsumen']",Execution Efficiency
['mantap'],Operability
"['membantudr', 'nya', 'ramah']",Operability
"['terimasih', 'halodok', 'tolong', 'tuhan', 'berkat']",Operability
['mantap'],Operability
['helpfull'],Operability
"['bantu', 'dokter', 'ramah', 'terang']",Operability
"['baguskalian', 'coba']",Operability
"['bantu', 'dokter', 'nya']",Operability
"['bagus', 'sayang', 'aja', 'ga', 'surat', 'dokter', 'untung', 'kantor', 'pake', 'chat', 'dokter', 'ijin', 'depan', 'tingkat', 'layan', 'tatap', 'muka', 'pake', 'vidcall', 'liat', 'sakit', 'kamera', 'nya', 'yg', 'bagus', 'sih', 'ya']",Operability
"['ngebantu', 'banget', 'sumpahh']",Operability
"['konsultasi', 'nya', 'puas', 'langsung', 'chat', 'dokter', 'robot']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['makasih', 'halodocsgt', 'bantu', 'musim', 'pandemi', 'mksh']",Operability
"['mudah', 'terimakasih']",Simplicity
"['mudah', 'utk', 'obat']",Simplicity
"['cepat', 'tanggap']",Execution Efficiency
"['wau', 'bagus', 'banget', 'ni']",Operability
['bantu'],Operability
"['good', 'aplikasi']",Operability
['bagus'],Operability
"['bantu', 'trima', 'kasih', 'halodoc']",Operability
"['sip proses', 'gampang', 'sampe', 'nya', 'cepattks', 'hd']",Simplicity
"['gampang', 'cari', 'obat', 'yg']",Simplicity
['bantu'],Operability
"['baik', 'kirim', 'obat']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'hidup', 'sehat', 'yg', 'sakit', 'cepat', 'ter', 'tangan', 'makasih', 'halodoc']",Execution Efficiency
"['bantu', 'masyarakat', 'sehat']",Operability
['bantu'],Operability
"['aplikasi', 'bantu', 'gooooood']",Operability
"['keren', 'sih']",Operability
"['cepat', 'reaponsif']",Execution Efficiency
"['dokter', 'dlm', 'yg', 'sy', 'konsultasi']",Simplicity
"['aplikasi', 'bantu']",Operability
"['dokter', 'nya', 'komikasif', 'kendala', 'rajin', 'cari', 'dokter', 'yg', 'dichat', 'antar', 'obat', 'karna', 'stock', 'yg', 'sulit', 'ok', 'mambantu', 'kala', 'pandemi', 'ngga', 'klinik']",Operability
"['terimakasih', 'bantu']",Operability
"['terimakasih', 'banget', 'halodoc', 'butuh', 'obat', 'urgent', 'ga', 'apotek', 'mudah', 'cepat', 'antar', 'langsung', 'rumah', 'ya', 'ampun', 'tolong', 'banget', 'sumpah', 'terimakasih']",Simplicity
['bantu'],Operability
['bagus'],Operability
"['paham', 'bayar', 'nya', 'tolong', 'min', 'biaya', 'bayar', 'lampir', 'm', 'bangking']",Simplicity
"['bantu', 'yg', 'sibuk', 'dokter', 'yg', 'sakit', 'org', 'aja', 'tolong', 'nya', 'sabar', 'dokter', 'manusia']",Operability
"['dokter', 'jam', 'pilih', 'gak', 'mahal', 'jasa', 'bantu', 'pokokny', 'masa', 'pandemi', 'gin', 'alhamdulillah']",Operability
['bantu'],Operability
"['aplikasi', 'bantu', 'efisien', 'efektif']",Execution Efficiency
"['good', 'respon', 'cpt', 'dokter', 'ramah']",Operability
['bagus'],Operability
"['aplikasi', 'yg', 'mudah', 'bantu', 'kala', 'pandemi', 'takut', 'rs']",Simplicity
['mantap'],Operability
"['terima', 'kasih', 'manfaat']",Operability
"['fast', 'respon', 'ramah']",Execution Efficiency
"['keren', 'bantu', 'pasien', 'yg', 'butuh', 'konsultasi']",Operability
"['aplikasi', 'halodoc', 'bantu', 'bgt', 'terima', 'kasih']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['bagus', 'aplikasi', 'mnjawab', 'resep', 'obat', 'thanks', 'halodoc']",Operability
['ga'],Simplicity
"['bantu', 'posisi', 'urgent', 'kirimbeli', 'obat', 'order', 'kota', 'rumah']",Operability
"['apk', 'bantu', 'pd', 'pandemi', 'skrg', 'mksh', 'halodoc']",Operability
"['bagus', 'alhamdulillah']",Operability
"['bantu', 'layan', 'muas', 'salam', 'sehat']",Operability
"['bagus', 'murah']",Operability
['bantu'],Operability
"['layan', 'cepat', 'jelas', 'bantu']",Simplicity
"['terima', 'kasih', 'halodoc', 'bantu', 'saat', 'pandemi', 'skrg', 'initetep', 'bantu', 'ya']",Operability
"['konsul', 'mudah', 'aman', 'rumah', 'pilih', 'dokter', 'resep', 'langsung', 'nyambung', 'apotek', 'terang', 'dokter', 'tsb', 'praktek', 'rs', 'klinik']",Simplicity
['best'],Operability
['bantu'],Operability
"['pesan', 'lsg', 'direspon', 'kirim', 'cepatterbantu', 'beli', 'obat', 'apotek', 'kosong']",Execution Efficiency
['good'],Operability
['mantap'],Operability
"['terimakasih', 'dokter', 'dokter', 'fast', 'respon', 'ramah']",Execution Efficiency
['bantu'],Operability
"['bantu', 'kedaan']",Operability
"['admin', 'csnya', 'respons', 'mudah', 'obrolansedangkan', 'keluh', 'blm', 'atas', 'slow', 'respon']",Simplicity
"['good', 'doctor']",Operability
"['download', 'nyobake', 'spesialis', 'mata', 'udah', 'ngikutin', 'bayar', 'via', 'gopay', 'saldo', 'potong', 'connect', 'sm', 'dokter', 'ga', 'dongerror', 'loading', 'message', 'chat', 'k', 'cs', 'tulis', 'd', 'respon', 'jam', 'nunggu', 'balesan', 'ga', 'ad', 'cs', 'yg', 'standby', 'ga', 'bs', 'dipake', 'darurat', 'aplikasi', 'ga', 'tau', 'krn', 'error', 'loading', 'message', 'balikin', 'saldo', 'gw', 'yg', 'udh', 'potong', 'lg', 'ngga', 'rb', 'doang', 'emang', 'kl', 'd', 'kali', 'org', 'dlm', 'hari', 'yg', 'error', 'gt', 'mo', 'chat', 'dokternyamenang', 'bnyk', 'aplikasi', 'ni']",Error Tolerance
['bantu'],Operability
"['cepat', 'pelayananny', 'dokter', 'specialis', 'ny']",Execution Efficiency
"['puas', 'konsultasi', 'dokter']",Operability
"['mudah', 'bngt']",Simplicity
"['efektif', 'konsul', 'online', 'dokter', 'periksa', 'pasien', 'dasar', 'aku', 'pasien', 'risiko', 'dosis', 'solusi', 'yg', 'lumayan', 'manfaat', 'kondisi', 'pandemi', 'moga', 'cepat']",Execution Efficiency
"['muas', 'baik', 'tambah', 'bintang']",Operability
"['fast', 'respons']",Execution Efficiency
"['bagus', 'aplikasi']",Operability
['bantu'],Operability
"['bantu', 'isoman', 'free', 'program', 'kemenkes']",Operability
